4.72727272727	6.63636363636
3.83707865169	9.34831460674
4.33333333333	12.3333333333
3.7619047619	11.7142857143
5.0	12.0
4.78947368421	11.4473684211
5.0	10.3333333333
2.0	6.5
5.0	12.0
1.5	0.75
3.54545454545	4.81818181818
4.16417910448	6.15671641791
3.88888888889	5.22222222222
4.75	11.5
2.66666666667	4.11111111111
3.4	7.4
5.0	15.5
5.0	6.5
4.0	8.5
4.55555555556	10.1111111111
2.76923076923	7.69230769231
4.5	-0.5
2.5	5.0
3.88888888889	4.44444444444
3.33333333333	5.83333333333
3.33333333333	16.6
3.0	10.6666666667
4.36363636364	11.6363636364
4.8	5.4
4.5	6.5
5.0	12.5
4.55555555556	9.88888888889
2.71428571429	0.428571428571
3.0	5.42857142857
3.0	6.5
3.87878787879	6.08333333333
3.0	2.5
3.46153846154	12.5
1.0	-1.0
4.55555555556	8.22222222222
3.0	6.10526315789
3.74683544304	16.1139240506
4.13333333333	8.73333333333
2.5	-4.5
4.0	10.925
4.42857142857	5.14285714286
3.44444444444	7.88888888889
3.0	-9.0
5.0	12.0
3.0	17.0
4.12307692308	18.6
5.0	23.5
3.125	8.75
4.66666666667	4.66666666667
3.59090909091	10.1818181818
4.14285714286	12.8571428571
2.38	0.62
4.8	8.6
3.33333333333	2.66666666667
4.5	14.5
4.5	7.5
4.66666666667	17.0
5.0	5.0
2.52830188679	1.54716981132
5.0	5.75
3.5	3.0
3.27272727273	6.27272727273
3.2	8.2
4.0	-0.5
3.94736842105	7.57894736842
3.46153846154	11.1923076923
4.0	13.5
2.61538461538	4.38461538462
4.0	7.25
2.33333333333	11.6666666667
3.0	6.5
4.5	10.3
2.0	10.5714285714
3.25	5.875
4.3	3.9
4.125	10.875
3.81818181818	12.7575757576
3.5	5.25
3.6	10.4
2.66666666667	1.0
3.0	12.1481481481
3.0	8.33333333333
4.0	4.88888888889
2.5	-2.0
4.5	6.875
3.1	5.2
4.675	7.55
4.5	12.5
3.0	19.0
4.04761904762	10.619047619
3.60465116279	11.8837209302
4.0	19.75
3.9	15.4
4.41666666667	7.41666666667
3.17105263158	9.73684210526
3.11111111111	6.66666666667
2.77777777778	8.11111111111
4.0	8.0
2.0	4.0
3.02597402597	7.28571428571
3.25	8.0
3.64285714286	14.2142857143
4.65384615385	10.7692307692
5.0	11.0
2.66666666667	7.0
3.92857142857	11.9523809524
4.0	14.75
4.05882352941	9.0
2.69620253165	7.77215189873
3.5	4.6875
3.66666666667	9.83333333333
3.81355932203	7.13559322034
4.10476190476	8.29047619048
3.0	4.0
3.0	0.0
3.375	6.125
3.43846153846	9.33846153846
3.4	5.7
2.33333333333	1.66666666667
4.54545454545	10.8181818182
3.7	7.0
4.75	16.0
3.09523809524	7.42857142857
3.33333333333	20.0
4.5	13.25
2.5	1.125
3.6	15.2
3.34814814815	9.08148148148
4.15384615385	10.3846153846
5.0	15.8333333333
2.84615384615	9.92307692308
3.22535211268	5.74647887324
3.51515151515	12.2424242424
3.70588235294	10.0
3.42857142857	7.7619047619
2.0	9.33333333333
3.33333333333	18.3333333333
3.0	5.0
4.52	10.0
3.48979591837	10.8979591837
4.0	20.5
4.28571428571	9.28571428571
1.77777777778	6.33333333333
2.5	5.0
3.0	6.0
3.66666666667	2.33333333333
3.11111111111	5.77777777778
2.95	4.8
4.66666666667	21.6666666667
4.33333333333	4.33333333333
3.5	3.0
2.0	4.33333333333
4.0	0.5
3.48461538462	11.5307692308
3.5	3.5
2.61538461538	3.30769230769
3.33333333333	12.3333333333
4.0	4.5
3.625	8.75
3.0	3.0
2.33333333333	3.33333333333
3.3734939759	7.68674698795
1.21428571429	1.14285714286
4.4	1.8
3.33333333333	9.11111111111
3.9524838013	10.7602591793
3.5	5.66666666667
4.1935483871	9.54838709677
2.84615384615	10.5846153846
4.46153846154	11.0
1.5	5.5
2.55555555556	3.11111111111
3.6	6.6
3.8	8.2
4.0	11.1428571429
3.77777777778	9.55555555556
4.0	11.5
2.6	4.0
2.44444444444	7.94444444444
3.0	12.4285714286
4.07142857143	7.42857142857
5.0	6.8
2.23076923077	7.61538461538
5.0	9.0
4.0	6.4
4.5	12.5
4.11111111111	12.2222222222
4.0	3.0
4.36363636364	8.90909090909
5.0	18.0
4.6	7.0
4.0	5.2
3.6	15.2
3.56852791878	7.69035532995
3.83333333333	7.75
3.5	9.5
2.90322580645	7.35483870968
2.5	-1.5
3.98	14.94
4.0	15.0
3.31034482759	10.0
3.81818181818	13.8181818182
5.0	7.11111111111
4.66666666667	9.33333333333
4.66666666667	31.0
2.83333333333	4.5
2.83333333333	6.25
1.0	1.0
4.8	9.4
3.0	11.0
5.0	21.4
3.5	10.5
4.0	12.0
2.88888888889	12.0
4.1	11.4
5.0	8.66666666667
3.46666666667	10.7333333333
3.82926829268	9.80487804878
4.0	18.0
2.61538461538	9.76923076923
3.0	4.2
4.0	8.3
2.70588235294	5.58823529412
2.33333333333	8.33333333333
2.94117647059	2.41176470588
3.57894736842	9.65789473684
5.0	5.5
3.33333333333	1.0
3.0	-6.5
4.0	8.5
3.62264150943	10.1132075472
3.66666666667	6.0
4.5	24.0
3.66666666667	7.09090909091
4.5	4.75
3.37037037037	15.1481481481
3.0	12.0
3.66666666667	11.0
4.0	6.0
2.5	1.0
2.5	9.0
4.75	7.25
4.76470588235	8.94117647059
1.875	-2.875
4.82352941176	12.4705882353
2.5	7.25
2.35714285714	10.6428571429
4.6	6.8
3.25	13.5
4.0	0.5
1.4	2.2
3.0	8.5
3.6	8.8
3.90909090909	8.36363636364
5.0	20.3333333333
3.75	6.5
2.5	11.0
1.75	3.375
1.5	1.0
3.32	12.72
2.19230769231	8.5
4.25	6.5
4.33333333333	7.16666666667
1.5	-2.0
5.0	4.0
4.14285714286	7.85714285714
3.0	11.0
4.8	5.0
4.5	8.5
4.62264150943	11.7735849057
3.0	7.25
5.0	16.6666666667
3.20588235294	5.14705882353
3.33333333333	30.3333333333
3.76666666667	10.6666666667
4.66666666667	3.0
3.84615384615	22.0
5.0	7.5
4.0	14.75
4.5	7.5
1.42857142857	0.857142857143
4.27027027027	10.0540540541
2.625	8.875
3.2	6.4
4.69230769231	9.46153846154
4.16666666667	6.5
4.35	12.9
2.72272727273	7.47272727273
3.34857142857	9.52
4.66666666667	4.66666666667
5.0	6.75
5.0	31.0
4.73333333333	10.9666666667
3.8	7.8
3.64285714286	7.28571428571
2.25	3.0
3.10256410256	3.5641025641
2.6	8.2
5.0	4.0
5.0	1.0
4.6	8.6
3.33333333333	4.66666666667
4.0	17.0
4.84615384615	10.7692307692
4.375	9.25
4.34482758621	17.1724137931
3.66666666667	0.333333333333
2.45454545455	8.81818181818
4.5	16.0
2.5	3.25
3.23799126638	12.1943231441
4.15384615385	10.2307692308
4.46913580247	10.3086419753
3.95424836601	10.4379084967
2.33333333333	2.66666666667
3.66666666667	11.3333333333
3.5	12.25
3.75	5.25
3.29955947137	9.11453744493
4.33333333333	8.66666666667
2.5	5.75
2.16666666667	4.33333333333
1.5	-3.25
3.71641791045	9.5223880597
5.0	8.66666666667
5.0	11.0
1.6	0.6
3.92307692308	8.34615384615
2.5	10.5
3.66666666667	1.33333333333
5.0	31.0
5.0	19.3333333333
4.75	9.25
5.0	11.0
3.41558441558	10.5974025974
4.0	5.0
